UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA
SP,35,26605,Lavrinhas,7002
SP,35,26704,Leme,98460
SP,35,26803,Lençóis Paulista,65587
SP,35,26902,Limeira,294128
SP,35,27009,Lindóia,7377
SP,35,27108,Lins,75612
SP,35,27207,Lorena,86764
SP,35,27256,Lourdes,2238
SP,35,27306,Louveira,42796
SP,35,27405,Lucélia,21059
SP,35,27504,Lucianópolis,2355
SP,35,27603,Luís Antônio,13046
SP,35,27702,Luiziânia,5449
SP,35,27801,Lupércio,4536
SP,35,27900,Lutécia,2741
SP,35,28007,Macatuba,16961
SP,35,28106,Macaubal,8006
SP,35,28205,Macedônia,3751
SP,35,28304,Magda,3230
SP,35,28403,Mairinque,45729
SP,35,28502,Mairiporã,90627
SP,35,28601,Manduri,9529
SP,35,28700,Marabá Paulista,5345
SP,35,28809,Maracaí,13878
SP,35,28858,Marapoama,2852
SP,35,28908,Mariápolis,4064
SP,35,29005,Marília,230336
SP,35,29104,Marinópolis,2155
SP,35,29203,Martinópolis,25641
SP,35,29302,Matão,80990
SP,35,29401,Mauá,448776
SP,35,29500,Mendonça,5089
SP,35,29609,Meridiano,3923
SP,35,29658,Mesópolis,1933
SP,35,29708,Miguelópolis,21602
SP,35,29807,Mineiros do Tietê,12642
SP,35,30003,Mira Estrela,2988
SP,35,29906,Miracatu,20660
SP,35,30102,Mirandópolis,28902
SP,35,30201,Mirante do Paranapanema,17901
SP,35,30300,Mirassol,57390
SP,35,30409,Mirassolândia,4622
SP,35,30508,Mococa,68695
SP,35,30607,Mogi das Cruzes,419839
SP,35,30706,Mogi Guaçu,146114
SP,35,30805,Moji Mirim,91027
SP,35,30904,Mombuca,3426
SP,35,31001,Monções,2227
SP,35,31100,Mongaguá,51580
SP,35,31209,Monte Alegre do Sul,7665
SP,35,31308,Monte Alto,49186
SP,35,31407,Monte Aprazível,23579
SP,35,31506,Monte Azul Paulista,19339
SP,35,31605,Monte Castelo,4187
SP,35,31803,Monte Mor,54462
SP,35,31704,Monteiro Lobato,4424
SP,35,31902,Morro Agudo,31310
SP,35,32009,Morungaba,12779
SP,35,32058,Motuca,4571
SP,35,32108,Murutinga do Sul,4395
SP,35,32157,Nantes,2943
SP,35,32207,Narandiba,4611
SP,35,32306,Natividade da Serra,6803
SP,35,32405,Nazaré Paulista,17625
SP,35,32504,Neves Paulista,9012
SP,35,32603,Nhandeara,11254
SP,35,32702,Nipoã,4753
SP,35,32801,Nova Aliança,6462
SP,35,32827,Nova Campina,9205
SP,35,32843,Nova Canaã Paulista,2059
SP,35,32868,Nova Castilho,1206
SP,35,32900,Nova Europa,10276
SP,35,33007,Nova Granada,20534
SP,35,33106,Nova Guataporanga,2279
SP,35,33205,Nova Independência,3507
SP,35,33304,Nova Luzitânia,3787
SP,35,33403,Nova Odessa,56008
SP,35,33254,Novais,5202
SP,35,33502,Novo Horizonte,39191
SP,35,33601,Nuporanga,7210
SP,35,33700,Ocauçu,4299
SP,35,33809,Óleo,2652
SP,35,33908,Olímpia,53010
SP,35,34005,Onda Verde,4169
SP,35,34104,Oriente,6394
SP,35,34203,Orindiúva,6370
SP,35,34302,Orlândia,42354
SP,35,34401,Osasco,693271
SP,35,34500,Oscar Bressane,2614
SP,35,34609,Osvaldo Cruz,32353
SP,35,34708,Ourinhos,109489
SP,35,34807,Ouro Verde,8274
SP,35,34757,Ouroeste,9392
SP,35,34906,Pacaembu,13896
SP,35,35002,Palestina,12070
SP,35,35101,Palmares Paulista,12132
SP,35,35200,Palmeira d'Oeste,9647
SP,35,35309,Palmital,22041
SP,35,35408,Panorama,15374
SP,35,35507,Paraguaçu Paulista,44555
SP,35,35606,Paraibuna,18083
SP,35,35705,Paraíso,6249
SP,35,35804,Paranapanema,19164
SP,35,35903,Paranapuã,4001
SP,35,36000,Parapuã,11110
SP,35,36109,Pardinho,6051
SP,35,36208,Pariquera-Açu,19316
SP,35,36257,Parisi,2126
SP,35,36307,Patrocínio Paulista,13959
SP,35,36406,Paulicéia,6895
SP,35,36505,Paulínia,95221
SP,35,36570,Paulistânia,1837
SP,35,36604,Paulo de Faria,8909
SP,35,36703,Pederneiras,44498
SP,35,36802,Pedra Bela,6027
SP,35,36901,Pedranópolis,2582
SP,35,37008,Pedregulho,16450
SP,35,37107,Pedreira,45052
SP,35,37156,Pedrinhas Paulista,3062
SP,35,37206,Pedro de Toledo,10880
SP,35,37305,Penápolis,61726
SP,35,37404,Pereira Barreto,25755
SP,35,37503,Pereiras,8111
SP,35,37602,Peruíbe,64531
SP,35,37701,Piacatu,5683
SP,35,37800,Piedade,54523
SP,35,37909,Pilar do Sul,28097
SP,35,38006,Pindamonhangaba,158864
SP,35,38105,Pindorama,16180
SP,35,38204,Pinhalzinho,14247
SP,35,38303,Piquerobi,3672
SP,35,38501,Piquete,14199
SP,35,38600,Piracaia,26532
SP,35,38709,Piracicaba,388412
SP,35,38808,Piraju,29599
SP,35,38907,Pirajuí,24325
SP,35,39004,Pirangi,11167
SP,35,39103,Pirapora do Bom Jesus,17372
SP,35,39202,Pirapozinho,26374
SP,35,39301,Pirassununga,74128
SP,35,39400,Piratininga,12968
SP,35,39509,Pitangueiras,37860
SP,35,39608,Planalto,4876
SP,35,39707,Platina,3406
SP,35,39806,Poá,112917
SP,35,39905,Poloni,5780
SP,35,40002,Pompéia,21220
SP,35,40101,Pongaí,3523
SP,35,40200,Pontal,45119
SP,35,40259,Pontalinda,4388
SP,35,40309,Pontes Gestal,2593
SP,35,40408,Populina,4284
SP,35,40507,Porangaba,9162
SP,35,40606,Porto Feliz,51628
SP,35,40705,Porto Ferreira,54413
SP,35,40754,Potim,21984
SP,35,40804,Potirendaba,16557
SP,35,40853,Pracinha,3433
SP,35,40903,Pradópolis,19450
SP,35,41000,Praia Grande,293695
SP,35,41059,Pratânia,4967
SP,35,41109,Presidente Alves,4192
SP,35,41208,Presidente Bernardes,13645
SP,35,41307,Presidente Epitácio,43348
SP,35,41406,Presidente Prudente,220599
SP,35,41505,Presidente Venceslau,39337
SP,35,41604,Promissão,38380
SP,35,41653,Quadra,3539
SP,35,41703,Quatá,13603
SP,35,41802,Queiroz,3114
SP,35,41901,Queluz,12419
SP,35,42008,Quintana,6389
SP,35,42107,Rafard,8979
SP,35,42206,Rancharia,29755
SP,35,42305,Redenção da Serra,3941
SP,35,42404,Regente Feijó,19602
SP,35,42503,Reginópolis,8432
SP,35,42602,Registro,56203
SP,35,42701,Restinga,7139
SP,35,42800,Ribeira,3418
SP,35,42909,Ribeirão Bonito,12831
SP,35,43006,Ribeirão Branco,17866
SP,35,43105,Ribeirão Corrente,4545
SP,35,43204,Ribeirão do Sul,4574
SP,35,43238,Ribeirão dos Índios,2247
SP,35,43253,Ribeirão Grande,7675
SP,35,43303,Ribeirão Pires,119644
SP,35,43402,Ribeirão Preto,658059
SP,35,43600,Rifaina,3586
SP,35,43709,Rincão,10782
SP,35,43808,Rinópolis,10152
SP,35,43907,Rio Claro,198413
SP,35,44004,Rio das Pedras,32489
SP,35,44103,Rio Grande da Serra,47731
SP,35,44202,Riolândia,11600
SP,35,43501,Riversul,6017
SP,35,44251,Rosana,18803
SP,35,44301,Roseira,10257
SP,35,44400,Rubiácea,2950
SP,35,44509,Rubinéia,3039
SP,35,44608,Sabino,5477
SP,35,44707,Sagres,2458
SP,35,44806,Sales,5929
SP,35,44905,Sales Oliveira,11333
SP,35,45001,Salesópolis,16576
SP,35,45100,Salmourão,5116
SP,35,45159,Saltinho,7714
SP,35,45209,Salto,113127
SP,35,45308,Salto de Pirapora,43148
SP,35,45407,Salto Grande,9190
SP,35,45506,Sandovalina,4026
SP,35,45605,Santa Adélia,15098
SP,35,45704,Santa Albertina,5956
SP,35,45803,Santa Bárbara d'Oeste,189233
SP,35,46009,Santa Branca,14465
SP,35,46108,Santa Clara d'Oeste,2139
SP,35,46207,Santa Cruz da Conceição,4292
SP,35,46256,Santa Cruz da Esperança,2070
SP,35,46306,Santa Cruz das Palmeiras,32384
SP,35,46405,Santa Cruz do Rio Pardo,46366
SP,35,46504,Santa Ernestina,5691
SP,35,46603,Santa Fé do Sul,31113
SP,35,46702,Santa Gertrudes,24272
SP,35,46801,Santa Isabel,54363
SP,35,46900,Santa Lúcia,8651
SP,35,47007,Santa Maria da Serra,5840
SP,35,47106,Santa Mercedes,2933
SP,35,47502,Santa Rita do Passa Quatro,27457
SP,35,47403,Santa Rita d'Oeste,2574
SP,35,47601,Santa Rosa de Viterbo,25459
SP,35,47650,Santa Salete,1517
SP,35,47205,Santana da Ponte Pensa,1610
SP,35,47304,Santana de Parnaíba,123825
SP,35,47700,Santo Anastácio,21051
SP,35,47809,Santo André,707613
SP,35,47908,Santo Antônio da Alegria,6692
SP,35,48005,Santo Antônio de Posse,22176
SP,35,48054,Santo Antônio do Aracanguá,8109
SP,35,48104,Santo Antônio do Jardim,6065
SP,35,48203,Santo Antônio do Pinhal,6750
SP,35,48302,Santo Expedito,2988
SP,35,48401,Santópolis do Aguapeí,4572
SP,35,48500,Santos,433565
SP,35,48609,São Bento do Sapucaí,10848
SP,35,48708,São Bernardo do Campo,811489
SP,35,48807,São Caetano do Sul,157205
SP,35,48906,São Carlos,238958
SP,35,49003,São Francisco,2861
SP,35,49102,São João da Boa Vista,88477
SP,35,49201,São João das Duas Pontes,2618
SP,35,49250,São João de Iracema,1875
SP,35,49300,São João do Pau d'Alho,2145
SP,35,49409,São Joaquim da Barra,49690
SP,35,49508,São José da Bela Vista,8791
SP,35,49607,São José do Barreiro,4188
SP,35,49706,São José do Rio Pardo,54209
SP,35,49805,São José do Rio Preto,438354
SP,35,49904,São José dos Campos,681036
SP,35,49953,São Lourenço da Serra,15028
SP,35,50001,São Luís do Paraitinga,10726
SP,35,50100,São Manuel,40200
SP,35,50209,São Miguel Arcanjo,32696
SP,35,50308,São Paulo,11895893
SP,35,50407,São Pedro,33966
SP,35,50506,São Pedro do Turvo,7538
SP,35,50605,São Roque,85502
SP,35,50704,São Sebastião,81718
SP,35,50803,São Sebastião da Grama,12374
SP,35,50902,São Simão,15041
SP,35,51009,São Vicente,353040
SP,35,51108,Sarapuí,9734
SP,35,51207,Sarutaiá,3700
SP,35,51306,Sebastianópolis do Sul,3293
SP,35,51405,Serra Azul,12908
SP,35,51603,Serra Negra,28103
SP,35,51504,Serrana,42264
SP,35,51702,Sertãozinho,118864
SP,35,51801,Sete Barras,13190
SP,35,51900,Severínia,16646
SP,35,52007,Silveiras,6121
SP,35,52106,Socorro,39227
SP,35,52205,Sorocaba,637187
SP,35,52304,Sud Mennucci,7702
SP,35,52403,Sumaré,262308
SP,35,52551,Suzanápolis,3693
SP,35,52502,Suzano,282441
SP,35,52601,Tabapuã,12027
SP,35,52700,Tabatinga,15738
SP,35,52809,Taboão da Serra,268321
SP,35,52908,Taciba,6067
SP,35,53005,Taguaí,12314
SP,35,53104,Taiaçu,6179
SP,35,53203,Taiúva,5605
SP,35,53302,Tambaú,23187
SP,35,53401,Tanabi,25335
SP,35,53500,Tapiraí,8085
SP,35,53609,Tapiratiba,13084
SP,35,53658,Taquaral,2817
SP,35,53708,Taquaritinga,56398
SP,35,53807,Taquarituba,23123
SP,35,53856,Taquarivaí,5548
SP,35,53906,Tarabai,7099
SP,35,53955,Tarumã,14027
SP,35,54003,Tatuí,115515
SP,35,54102,Taubaté,299423
SP,35,54201,Tejupá,4788
SP,35,54300,Teodoro Sampaio,22551
SP,35,54409,Terra Roxa,9036
SP,35,54508,Tietê,39765
SP,35,54607,Timburi,2704
SP,35,54656,Torre de Pedra,2365
SP,35,54706,Torrinha,9801
SP,35,54755,Trabiju,1650
SP,35,54805,Tremembé,44399
SP,35,54904,Três Fronteiras,5694
SP,35,54953,Tuiuti,6452
SP,35,55000,Tupã,65596
SP,35,55109,Tupi Paulista,15066
SP,35,55208,Turiúba,2005
SP,35,55307,Turmalina,1912
SP,35,55356,Ubarana,5822
SP,35,55406,Ubatuba,85399
SP,35,55505,Ubirajara,4662
SP,35,55604,Uchoa,9927
SP,35,55703,União Paulista,1733
SP,35,55802,Urânia,9128
SP,35,55901,Uru,1240
SP,35,56008,Urupês,13426
SP,35,56107,Valentim Gentil,12217
SP,35,56206,Valinhos,118312
SP,35,56305,Valparaíso,24663
SP,35,56354,Vargem,9704
SP,35,56404,Vargem Grande do Sul,41547
SP,35,56453,Vargem Grande Paulista,47879
SP,35,56503,Várzea Paulista,115403
SP,35,56602,Vera Cruz,11014
SP,35,56701,Vinhedo,71217
SP,35,56800,Viradouro,18311
SP,35,56909,Vista Alegre do Alto,7830
SP,35,56958,Vitória Brasil,1815
SP,35,57006,Votorantim,116706
SP,35,57105,Votuporanga,90508
SP,35,57154,Zacarias,2542
PR,41,00103,Abatiá,7852
PR,41,00202,Adrianópolis,6374
PR,41,00301,Agudos do Sul,8892
PR,41,00400,Almirante Tamandaré,111586
PR,41,00459,Altamira do Paraná,3544
PR,41,28625,Alto Paraíso,3116
PR,41,00608,Alto Paraná,14427
PR,41,00707,Alto Piquiri,10317
PR,41,00509,Altônia,21619
PR,41,00806,Alvorada do Sul,10965
PR,41,00905,Amaporã,5885
PR,41,01002,Ampére,18439
PR,41,01051,Anahy,2922
PR,41,01101,Andirá,20931
PR,41,01150,Ângulo,2959
PR,41,01200,Antonina,19414
PR,41,01309,Antônio Olinto,7573
PR,41,01408,Apucarana,129265
PR,41,01507,Arapongas,113833
PR,41,01606,Arapoti,27362
PR,41,01655,Arapuã,3469
PR,41,01705,Araruna,13971
PR,41,01804,Araucária,131356
PR,41,01853,Ariranha do Ivaí,2389
PR,41,01903,Assaí,16322
PR,41,02000,Assis Chateaubriand,34008
PR,41,02109,Astorga,25862
PR,41,02208,Atalaia,4007
PR,41,02307,Balsa Nova,12200
PR,41,02406,Bandeirantes,32718
PR,41,02505,Barbosa Ferraz,12583
PR,41,02703,Barra do Jacaré,2817
PR,41,02604,Barracão,10187
PR,41,02752,Bela Vista da Caroba,3887
PR,41,02802,Bela Vista do Paraíso,15589
PR,41,02901,Bituruna,16448
PR,41,03008,Boa Esperança,4518
PR,41,03024,Boa Esperança do Iguaçu,2739
PR,41,03040,Boa Ventura de São Roque,6692
PR,41,03057,Boa Vista da Aparecida,7998
PR,41,03107,Bocaiúva do Sul,11996
PR,41,03156,Bom Jesus do Sul,3800
PR,41,03206,Bom Sucesso,6906
PR,41,03222,Bom Sucesso do Sul,3368
PR,41,03305,Borrazópolis,7608
PR,41,03354,Braganey,5770
PR,41,03370,Brasilândia do Sul,3086
PR,41,03404,Cafeara,2853
PR,41,03453,Cafelândia,16321
PR,41,03479,Cafezal do Sul,4310
PR,41,03503,Califórnia,8464
PR,41,03602,Cambará,25051
PR,41,03701,Cambé,103036
PR,41,03800,Cambira,7657
PR,41,03909,Campina da Lagoa,15353
PR,41,03958,Campina do Simão,4113
PR,41,04006,Campina Grande do Sul,41447
PR,41,04055,Campo Bonito,4309
PR,41,04105,Campo do Tenente,7623
PR,41,04204,Campo Largo,122443
PR,41,04253,Campo Magro,27143
PR,41,04303,Campo Mourão,92300
PR,41,04402,Cândido de Abreu,16484
PR,41,04428,Candói,15741
PR,41,04451,Cantagalo,13424
PR,41,04501,Capanema,19229
PR,41,04600,Capitão Leônidas Marques,15659
PR,41,04659,Carambeí,21233
PR,41,04709,Carlópolis,14289
PR,41,04808,Cascavel,309259
PR,41,04907,Castro,70454
PR,41,05003,Catanduvas,10463
PR,41,05102,Centenário do Sul,11346
PR,41,05201,Cerro Azul,17689
PR,41,05300,Céu Azul,11589
PR,41,05409,Chopinzinho,20034
PR,41,05508,Cianorte,76456
PR,41,05607,Cidade Gaúcha,11937
PR,41,05706,Clevelândia,17436
PR,41,05805,Colombo,229872
PR,41,05904,Colorado,23542
PR,41,06001,Congonhinhas,8693
PR,41,06100,Conselheiro Mairinck,3813
PR,41,06209,Contenda,17300
PR,41,06308,Corbélia,17016
PR,41,06407,Cornélio Procópio,48487
PR,41,06456,Coronel Domingos Soares,7553
PR,41,06506,Coronel Vivida,21939
PR,41,06555,Corumbataí do Sul,3817
PR,41,06803,Cruz Machado,18755
PR,41,06571,Cruzeiro do Iguaçu,4380
PR,41,06605,Cruzeiro do Oeste,21149
PR,41,06704,Cruzeiro do Sul,4646
PR,41,06852,Cruzmaltina,3166
PR,41,06902,Curitiba,1864416
PR,41,07009,Curiúva,14720
PR,41,07108,Diamante do Norte,5501
PR,41,07124,Diamante do Sul,3575
PR,41,07157,Diamante D'Oeste,5242
PR,41,07207,Dois Vizinhos,38768
PR,41,07256,Douradina,8120
PR,41,07306,Doutor Camargo,6036
PR,41,28633,Doutor Ulysses,5822
PR,41,07405,Enéas Marques,6209
PR,41,07504,Engenheiro Beltrão,14303
PR,41,07538,Entre Rios do Oeste,4255
PR,41,07520,Esperança Nova,1922
PR,41,07546,Espigão Alto do Iguaçu,4591
PR,41,07553,Farol,3422
PR,41,07603,Faxinal,17084
PR,41,07652,Fazenda Rio Grande,90648
PR,41,07702,Fênix,4912
PR,41,07736,Fernandes Pinheiro,5981
PR,41,07751,Figueira,8315
PR,41,07850,Flor da Serra do Sul,4812
PR,41,07801,Floraí,5137
PR,41,07900,Floresta,6397
PR,41,08007,Florestópolis,11265
PR,41,08106,Flórida,2662
PR,41,08205,Formosa do Oeste,7381
PR,41,08304,Foz do Iguaçu,263647
PR,41,08452,Foz do Jordão,5277
PR,41,08320,Francisco Alves,6448
PR,41,08403,Francisco Beltrão,85486
PR,41,08502,General Carneiro,14039
PR,41,08551,Godoy Moreira,3279
PR,41,08601,Goioerê,29722
PR,41,08650,Goioxim,7553
PR,41,08700,Grandes Rios,6425
PR,41,08809,Guaíra,32394
PR,41,08908,Guairaçá,6500
PR,41,08957,Guamiranga,8415
PR,41,09005,Guapirama,3959
PR,41,09104,Guaporema,2290
PR,41,09203,Guaraci,5404
PR,41,09302,Guaraniaçu,14181
PR,41,09401,Guarapuava,176973
PR,41,09500,Guaraqueçaba,7988
PR,41,09609,Guaratuba,34767
PR,41,09658,Honório Serpa,5834
PR,41,09708,Ibaiti,30464
PR,41,09757,Ibema,6329
PR,41,09807,Ibiporã,51802
PR,41,09906,Icaraíma,8723
PR,41,10003,Iguaraçu,4241
PR,41,10052,Iguatu,2300
PR,41,10078,Imbaú,12246
PR,41,10102,Imbituva,30713
PR,41,10201,Inácio Martins,11294
PR,41,10300,Inajá,3110
PR,41,10409,Indianópolis,4469
PR,41,10508,Ipiranga,14895
PR,41,10607,Iporã,14981
PR,41,10656,Iracema do Oeste,2537
PR,41,10706,Irati,59339
PR,41,10805,Iretama,10730
PR,41,10904,Itaguajé,4649
PR,41,10953,Itaipulândia,10056
PR,41,11001,Itambaracá,6869
PR,41,11100,Itambé,6183
PR,41,11209,Itapejara d'Oeste,11335
PR,41,11258,Itaperuçu,26371
PR,41,11308,Itaúna do Sul,3411
PR,41,11407,Ivaí,13541
PR,41,11506,Ivaiporã,32705
PR,41,11555,Ivaté,7958
PR,41,11605,Ivatuba,3180
PR,41,11704,Jaboti,5166
PR,41,11803,Jacarezinho,40232
PR,41,11902,Jaguapitã,13059
PR,41,12009,Jaguariaíva,34285
PR,41,12108,Jandaia do Sul,21131
PR,41,12207,Janiópolis,6226
PR,41,12306,Japira,5065
PR,41,12405,Japurá,9095
PR,41,12504,Jardim Alegre,12280
PR,41,12603,Jardim Olinda,1416
PR,41,12702,Jataizinho,12447
PR,41,12751,Jesuítas,9017
PR,41,12801,Joaquim Távora,11447
PR,41,12900,Jundiaí do Sul,3469
PR,41,12959,Juranda,7726
PR,41,13007,Jussara,6931
PR,41,13106,Kaloré,4473
PR,41,13205,Lapa,47294
PR,41,13254,Laranjal,6337
PR,41,13304,Laranjeiras do Sul,32036
PR,41,13403,Leópolis,4182
PR,41,13429,Lidianópolis,3831
PR,41,13452,Lindoeste,5247
PR,41,13502,Loanda,22448
PR,41,13601,Lobato,4658
PR,41,13700,Londrina,543003
PR,41,13734,Luiziana,7479
PR,41,13759,Lunardelli,5159
PR,41,13809,Lupionópolis,4832
PR,41,13908,Mallet,13522
PR,41,14005,Mamborê,14017
PR,41,14104,Mandaguaçu,21419
PR,41,14203,Mandaguari,34150
PR,41,14302,Mandirituba,24516
PR,41,14351,Manfrinópolis,3003
PR,41,14401,Mangueirinha,17367
PR,41,14500,Manoel Ribas,13635
PR,41,14609,Marechal Cândido Rondon,50299
PR,41,14708,Maria Helena,6007
PR,41,14807,Marialva,34096
PR,41,14906,Marilândia do Sul,9083
PR,41,15002,Marilena,7117
PR,41,15101,Mariluz,10534
PR,41,15200,Maringá,391698
PR,41,15309,Mariópolis,6558
PR,41,15358,Maripá,5802
PR,41,15408,Marmeleiro,14434
PR,41,15457,Marquinho,4917
PR,41,15507,Marumbi,4750
PR,41,15606,Matelândia,17186
PR,41,15705,Matinhos,32148
PR,41,15739,Mato Rico,3716
PR,41,15754,Mauá da Serra,9534
PR,41,15804,Medianeira,44523
PR,41,15853,Mercedes,5357
PR,41,15903,Mirador,2345
PR,41,16000,Miraselva,1890
PR,41,16059,Missal,10830
PR,41,16109,Moreira Sales,12754
PR,41,16208,Morretes,16381
PR,41,16307,Munhoz de Melo,3883
PR,41,16406,Nossa Senhora das Graças,4059
PR,41,16505,Nova Aliança do Ivaí,1509
PR,41,16604,Nova América da Colina,3556
PR,41,16703,Nova Aurora,11659
PR,41,16802,Nova Cantu,6833
PR,41,16901,Nova Esperança,27783
PR,41,16950,Nova Esperança do Sudoeste,5211
PR,41,17008,Nova Fátima,8361
PR,41,17057,Nova Laranjeiras,11988
PR,41,17107,Nova Londrina,13461
PR,41,17206,Nova Olímpia,5758
PR,41,17255,Nova Prata do Iguaçu,10710
PR,41,17214,Nova Santa Bárbara,4135
PR,41,17222,Nova Santa Rosa,8044
PR,41,17271,Nova Tebas,6943
PR,41,17297,Novo Itacolomi,2906
PR,41,17305,Ortigueira,23530
PR,41,17404,Ourizona,3485
PR,41,17453,Ouro Verde do Oeste,5952
PR,41,17503,Paiçandu,38846
PR,41,17602,Palmas,46996
PR,41,17701,Palmeira,33613
PR,41,17800,Palmital,14626
PR,41,17909,Palotina,30598
PR,41,18006,Paraíso do Norte,12839
PR,41,18105,Paranacity,10968
PR,41,18204,Paranaguá,149467
PR,41,18303,Paranapoema,3016
PR,41,18402,Paranavaí,86218
PR,41,18451,Pato Bragado,5239
PR,41,18501,Pato Branco,78136
PR,41,18600,Paula Freitas,5737
PR,41,18709,Paulo Frontin,7256
PR,41,18808,Peabiru,14116
PR,41,18857,Perobal,5960
PR,41,18907,Pérola,10852
PR,41,19004,Pérola d'Oeste,6783
PR,41,19103,Piên,12086
PR,41,19152,Pinhais,125808
PR,41,19251,Pinhal de São Bento,2732
PR,41,19202,Pinhalão,6417
PR,41,19301,Pinhão,31800
PR,41,19400,Piraí do Sul,24786
PR,41,19509,Piraquara,102798
PR,41,19608,Pitanga,32626
PR,41,19657,Pitangueiras,3039
PR,41,19707,Planaltina do Paraná,4264
PR,41,19806,Planalto,13944
PR,41,19905,Ponta Grossa,334535
PR,41,19954,Pontal do Paraná,23816
PR,41,20002,Porecatu,14086
PR,41,20101,Porto Amazonas,4755
PR,41,20150,Porto Barreiro,3601
PR,41,20200,Porto Rico,2606
PR,41,20309,Porto Vitória,4141
PR,41,20333,Prado Ferreira,3641
PR,41,20358,Pranchita,5600
PR,41,20408,Presidente Castelo Branco,5101
PR,41,20507,Primeiro de Maio,11222
PR,41,20606,Prudentópolis,51281
PR,41,20655,Quarto Centenário,4855
PR,41,20705,Quatiguá,7377
PR,41,20804,Quatro Barras,21738
PR,41,20853,Quatro Pontes,3981
PR,41,20903,Quedas do Iguaçu,32693
PR,41,21000,Querência do Norte,12210
PR,41,21109,Quinta do Sol,5030
PR,41,21208,Quitandinha,18257
PR,41,21257,Ramilândia,4359
PR,41,21307,Rancho Alegre,4004
PR,41,21356,Rancho Alegre D'Oeste,2850
PR,41,21406,Realeza,16978
PR,41,21505,Rebouças,14812
PR,41,21604,Renascença,6986
PR,41,21703,Reserva,26397
PR,41,21752,Reserva do Iguaçu,7757
PR,41,21802,Ribeirão Claro,10952
PR,41,21901,Ribeirão do Pinhal,13692
PR,41,22008,Rio Azul,14913
PR,41,22107,Rio Bom,3372
PR,41,22156,Rio Bonito do Iguaçu,13532
PR,41,22172,Rio Branco do Ivaí,4072
PR,41,22206,Rio Branco do Sul,32092
PR,41,22305,Rio Negro,33157
PR,41,22404,Rolândia,62590
PR,41,22503,Roncador,11212
PR,41,22602,Rondon,9441
PR,41,22651,Rosário do Ivaí,5437
PR,41,22701,Sabáudia,6524
PR,41,22800,Salgado Filho,4213
PR,41,22909,Salto do Itararé,5223
PR,41,23006,Salto do Lontra,14450
PR,41,23105,Santa Amélia,3726
PR,41,23204,Santa Cecília do Pavão,3625
PR,41,23303,Santa Cruz de Monte Castelo,8194
PR,41,23402,Santa Fé,11297
PR,41,23501,Santa Helena,25159
PR,41,23600,Santa Inês,1784
PR,41,23709,Santa Isabel do Ivaí,8915
PR,41,23808,Santa Izabel do Oeste,14039
PR,41,23824,Santa Lúcia,3986
PR,41,23857,Santa Maria do Oeste,11159
PR,41,23907,Santa Mariana,12496
PR,41,23956,Santa Mônica,3815
PR,41,24020,Santa Tereza do Oeste,10528
PR,41,24053,Santa Terezinha de Itaipu,22353
PR,41,24004,Santana do Itararé,5291
PR,41,24103,Santo Antônio da Platina,45031
PR,41,24202,Santo Antônio do Caiuá,2765
PR,41,24301,Santo Antônio do Paraíso,2359
PR,41,24400,Santo Antônio do Sudoeste,19855
PR,41,24509,Santo Inácio,5468
PR,41,24608,São Carlos do Ivaí,6713
PR,41,24707,São Jerônimo da Serra,11570
PR,41,24806,São João,10743
PR,41,24905,São João do Caiuá,6044
PR,41,25001,São João do Ivaí,11342
PR,41,25100,São João do Triunfo,14583
PR,41,25308,São Jorge do Ivaí,5673
PR,41,25357,São Jorge do Patrocínio,6051
PR,41,25209,São Jorge d'Oeste,9307
PR,41,25407,São José da Boa Vista,6567
PR,41,25456,São José das Palmeiras,3864
PR,41,25506,São José dos Pinhais,292934
PR,41,25555,São Manoel do Paraná,2175
PR,41,25605,São Mateus do Sul,44179
PR,41,25704,São Miguel do Iguaçu,27061
PR,41,25753,São Pedro do Iguaçu,6440
PR,41,25803,São Pedro do Ivaí,10733
PR,41,25902,São Pedro do Paraná,2490
PR,41,26009,São Sebastião da Amoreira,8935
PR,41,26108,São Tomé,5626
PR,41,26207,Sapopema,6910
PR,41,26256,Sarandi,89388
PR,41,26272,Saudade do Iguaçu,5333
PR,41,26306,Sengés,19229
PR,41,26355,Serranópolis do Iguaçu,4659
PR,41,26405,Sertaneja,5771
PR,41,26504,Sertanópolis,16315
PR,41,26603,Siqueira Campos,19881
PR,41,26652,Sulina,3329
PR,41,26678,Tamarana,13518
PR,41,26702,Tamboara,4954
PR,41,26801,Tapejara,15572
PR,41,26900,Tapira,5878
PR,41,27007,Teixeira Soares,11321
PR,41,27106,Telêmaco Borba,75054
PR,41,27205,Terra Boa,16674
PR,41,27304,Terra Rica,16197
PR,41,27403,Terra Roxa,17461
PR,41,27502,Tibagi,20283
PR,41,27601,Tijucas do Sul,15776
PR,41,27700,Toledo,130295
PR,41,27809,Tomazina,8696
PR,41,27858,Três Barras do Paraná,12212
PR,41,27882,Tunas do Paraná,7347
PR,41,27908,Tuneiras do Oeste,8873
PR,41,27957,Tupãssi,8252
PR,41,27965,Turvo,13860
PR,41,28005,Ubiratã,21916
PR,41,28104,Umuarama,107319
PR,41,28203,União da Vitória,55874
PR,41,28302,Uniflor,2581
PR,41,28401,Uraí,11711
PR,41,28534,Ventania,10934
PR,41,28559,Vera Cruz do Oeste,9038
